model_id,method,ablation,task,eval_variant,steer_variant,rf_mode,steering_factor,topk,accuracy
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,2,0.01,0.06
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,2,0.03,0.06
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,2,0.05,0.1
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,2,0.07,0.08
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,2,0.09,0.1
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,2,0.1,0.1
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,2,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,2,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,1,0.01,0.02
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,1,0.03,0.06
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,1,0.05,0.04
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,1,0.07,0.06
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,1,0.09,0.04
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,1,0.1,0.04
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,1,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,single,wo_rf,1,1.0,0.02
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,10,0.01,0.06
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,10,0.03,0.44
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,10,0.05,0.8
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,10,0.07,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,10,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,10,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,10,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,10,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,8,0.01,0.04
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,8,0.03,0.24
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,8,0.05,0.66
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,8,0.07,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,8,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,8,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,8,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,8,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,6,0.01,0.08
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,6,0.03,0.12
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,6,0.05,0.4
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,6,0.07,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,6,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,6,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,6,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,6,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,5,0.01,0.04
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,5,0.03,0.08
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,5,0.05,0.12
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,5,0.07,0.26
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,5,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,5,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,5,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,5,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,4,0.01,0.04
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,4,0.03,0.1
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,4,0.05,0.12
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,4,0.07,0.22
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,4,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,4,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,4,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,4,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,2,0.01,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,2,0.03,0.02
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,2,0.05,0.04
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,2,0.07,0.1
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,2,0.09,0.22
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,2,0.1,0.14
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,2,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,2,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,1,0.01,0.02
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,1,0.03,0.02
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,1,0.05,0.02
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,1,0.07,0.08
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,1,0.09,0.08
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,1,0.1,0.06
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,1,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,w_rf,1,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,10,0.01,0.06
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,10,0.03,0.44
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,10,0.05,0.86
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,10,0.07,0.66
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,10,0.09,0.4
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,10,0.1,0.48
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,10,0.5,0.7
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,10,1.0,1.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,8,0.01,0.04
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,8,0.03,0.26
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,8,0.05,0.72
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,8,0.07,0.9
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,8,0.09,0.42
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,8,0.1,0.66
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,8,0.5,1.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,8,1.0,1.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,6,0.01,0.08
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,6,0.03,0.12
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,6,0.05,0.4
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,6,0.07,0.72
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,6,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,6,0.1,0.4
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,6,0.5,0.84
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,6,1.0,1.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,5,0.01,0.04
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,5,0.03,0.1
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,5,0.05,0.12
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,5,0.07,0.56
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,5,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,5,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,5,0.5,1.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,5,1.0,1.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,4,0.01,0.04
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,4,0.03,0.1
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,4,0.05,0.12
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,4,0.07,0.24
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,4,0.09,0.78
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,4,0.1,0.78
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,4,0.5,0.94
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,4,1.0,0.82
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,2,0.01,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,2,0.03,0.02
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,2,0.05,0.04
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,2,0.07,0.1
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,2,0.09,0.22
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,2,0.1,0.16
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,2,0.5,0.14
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,2,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,1,0.01,0.02
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,1,0.03,0.02
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,1,0.05,0.02
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,1,0.07,0.08
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,1,0.09,0.08
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,1,0.1,0.06
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,1,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-long_to_sentenceMCQA-long,long,long,wo_rf,1,1.0,0.78
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,10,0.01,0.2
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,10,0.03,0.84
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,10,0.05,0.34
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,10,0.07,0.46
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,10,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,10,0.1,0.2
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,10,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,10,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,8,0.01,0.16
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,8,0.03,0.82
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,8,0.05,0.72
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,8,0.07,0.36
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,8,0.09,0.42
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,8,0.1,0.16
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,8,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,8,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,6,0.01,0.18
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,6,0.03,0.76
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,6,0.05,0.86
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,6,0.07,0.86
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,6,0.09,0.66
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,6,0.1,0.3
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,6,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,6,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,5,0.01,0.16
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,5,0.03,0.72
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,5,0.05,0.9
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,5,0.07,0.88
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,5,0.09,0.76
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,5,0.1,0.56
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,5,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,5,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,4,0.01,0.18
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,4,0.03,0.6
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,4,0.05,0.84
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,4,0.07,0.88
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,4,0.09,0.86
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,4,0.1,0.72
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,4,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,4,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,2,0.01,0.18
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,2,0.03,0.3
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,2,0.05,0.56
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,2,0.07,0.56
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,2,0.09,0.58
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,2,0.1,0.58
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,2,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,2,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,1,0.01,0.22
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,1,0.03,0.26
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,1,0.05,0.34
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,1,0.07,0.36
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,1,0.09,0.42
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,1,0.1,0.42
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,1,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,single,wo_rf,1,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,10,0.01,0.38
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,10,0.03,0.7
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,10,0.05,0.64
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,10,0.07,0.22
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,10,0.09,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,10,0.1,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,10,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,10,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,8,0.01,0.38
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,8,0.03,0.66
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,8,0.05,0.68
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,8,0.07,0.7
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,8,0.09,0.24
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,8,0.1,0.2
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,8,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,8,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,6,0.01,0.38
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,6,0.03,0.6
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,6,0.05,0.86
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,6,0.07,0.88
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,6,0.09,0.4
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,6,0.1,0.22
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,6,0.5,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,6,1.0,0.0
Qwen1.5-14B-Chat,atp,steer,from_paragraphMCQA-single_to_sentenceMCQA-single,single,long,wo_rf,5,0.01,0.34
